window_id,recording_id,true_family,predicted_family,action,classifier_confidence,memory_support,combined_support,novelty_score,classifier_memory_agree,used_repeat,fold_id,strategy,unknown_family,is_unknown
testing/walnuts/walnuts_6.csv#640:768,testing/walnuts/walnuts_6.csv,nuts,vegetables,recognize,0.7120740091747412,0.3619630436610902,0.3655334953035119,0.6344665046964881,False,False,outer-1-fruits,closed_set,fruits,False
testing/apple/apple_6.csv#0:128,testing/apple/apple_6.csv,fruits,nuts,recognize,0.6460776881253166,0.3190699871363586,0.45403083555991336,0.5459691644400866,True,False,outer-1-fruits,closed_set,fruits,True
testing/apple/apple_6.csv#128:256,testing/apple/apple_6.csv,fruits,nuts,recognize,0.888320648323152,0.5030933685252046,0.668511950001934,0.331488049998066,True,False,outer-1-fruits,closed_set,fruits,True
testing/apple/apple_6.csv#256:384,testing/apple/apple_6.csv,fruits,nuts,recognize,0.8913854405832647,0.41526886025274284,0.43805631705530473,0.5619436829446953,False,False,outer-1-fruits,closed_set,fruits,True
testing/apple/apple_6.csv#384:512,testing/apple/apple_6.csv,fruits,nuts,recognize,0.9051627563696725,0.3812547720514442,0.4229640722201037,0.5770359277798963,False,False,outer-1-fruits,closed_set,fruits,True
testing/banana/banana_6.csv#0:128,testing/banana/banana_6.csv,fruits,vegetables,recognize,0.987751585769358,0.08500619549656879,0.28976715549205345,0.7102328445079465,True,False,outer-1-fruits,closed_set,fruits,True
testing/banana/banana_6.csv#128:256,testing/banana/banana_6.csv,fruits,vegetables,recognize,0.8854800735723307,0.08458255373605593,0.27367163883957435,0.7263283611604257,True,False,outer-1-fruits,closed_set,fruits,True
testing/banana/banana_6.csv#256:384,testing/banana/banana_6.csv,fruits,vegetables,recognize,0.9390820324562733,0.04456912458212787,0.20458265834958125,0.7954173416504188,True,False,outer-1-fruits,closed_set,fruits,True
testing/banana/banana_6.csv#384:512,testing/banana/banana_6.csv,fruits,vegetables,recognize,0.9426275788458047,0.19002856102971608,0.4232329883113951,0.5767670116886049,True,False,outer-1-fruits,closed_set,fruits,True
testing/kiwi/kiwi_6.csv#0:128,testing/kiwi/kiwi_6.csv,fruits,vegetables,recognize,0.5957864212755388,0.3503313697127265,0.32894047135378585,0.6710595286462142,False,False,outer-1-fruits,closed_set,fruits,True
testing/kiwi/kiwi_6.csv#128:256,testing/kiwi/kiwi_6.csv,fruits,vegetables,recognize,0.7863882291591774,0.3624110315275851,0.5338499501833155,0.4661500498166845,True,False,outer-1-fruits,closed_set,fruits,True
testing/kiwi/kiwi_6.csv#256:384,testing/kiwi/kiwi_6.csv,fruits,vegetables,recognize,0.5560334065007397,0.34358272645437477,0.31470134543823497,0.685298654561765,False,False,outer-1-fruits,closed_set,fruits,True
testing/kiwi/kiwi_6.csv#384:512,testing/kiwi/kiwi_6.csv,fruits,vegetables,recognize,0.6967084225748761,0.3402679010385235,0.48689579232666796,0.5131042076733321,True,False,outer-1-fruits,closed_set,fruits,True
testing/lemon/lemon_6.csv#0:128,testing/lemon/lemon_6.csv,fruits,spices,recognize,0.9999999999983011,0.002991533993786608,0.05469491744011984,0.9453050825598801,True,False,outer-1-fruits,closed_set,fruits,True
testing/lemon/lemon_6.csv#128:256,testing/lemon/lemon_6.csv,fruits,spices,recognize,0.9999999677958421,0.03943546767012672,0.19858365088833646,0.8014163491116635,True,False,outer-1-fruits,closed_set,fruits,True
testing/lemon/lemon_6.csv#256:384,testing/lemon/lemon_6.csv,fruits,spices,recognize,0.9999999712896425,0.042239582289803804,0.20552270209660609,0.7944772979033939,True,False,outer-1-fruits,closed_set,fruits,True
testing/lemon/lemon_6.csv#384:512,testing/lemon/lemon_6.csv,fruits,spices,recognize,0.9999999895502419,0.04070938270583131,0.2017656617971158,0.7982343382028843,True,False,outer-1-fruits,closed_set,fruits,True
testing/mandarin_orange/mandarin_orange_6.csv#0:128,testing/mandarin_orange/mandarin_orange_6.csv,fruits,nuts,recognize,0.5251646626489518,0.11994930063971584,0.18070871774327052,0.8192912822567295,False,False,outer-1-fruits,closed_set,fruits,True
testing/mandarin_orange/mandarin_orange_6.csv#128:256,testing/mandarin_orange/mandarin_orange_6.csv,fruits,vegetables,recognize,0.994754433631489,0.3975804176530118,0.6288838391828753,0.37111616081712473,True,False,outer-1-fruits,closed_set,fruits,True
testing/mandarin_orange/mandarin_orange_6.csv#256:384,testing/mandarin_orange/mandarin_orange_6.csv,fruits,vegetables,recognize,0.991240598667644,0.38254113847032767,0.6157843024244202,0.38421569757557983,True,False,outer-1-fruits,closed_set,fruits,True
testing/mandarin_orange/mandarin_orange_6.csv#384:512,testing/mandarin_orange/mandarin_orange_6.csv,fruits,vegetables,recognize,0.9996000642842536,0.3344093467362962,0.5781657240747301,0.4218342759252699,True,False,outer-1-fruits,closed_set,fruits,True
testing/mango/mango_6.csv#0:128,testing/mango/mango_6.csv,fruits,nuts,recognize,0.5454723219557307,0.3106714704973225,0.4116584608356493,0.5883415391643507,True,False,outer-1-fruits,closed_set,fruits,True
testing/mango/mango_6.csv#128:256,testing/mango/mango_6.csv,fruits,spices,recognize,0.4219216493915922,0.2849856831418914,0.3467587482446787,0.6532412517553212,True,False,outer-1-fruits,closed_set,fruits,True
testing/mango/mango_6.csv#256:384,testing/mango/mango_6.csv,fruits,nuts,recognize,0.5886388469074145,0.32149111204439923,0.43501972079987083,0.5649802792001292,True,False,outer-1-fruits,closed_set,fruits,True
testing/mango/mango_6.csv#384:512,testing/mango/mango_6.csv,fruits,nuts,recognize,0.6998823487220016,0.3000959046745605,0.3299704515745063,0.6700295484254937,False,False,outer-1-fruits,closed_set,fruits,True
testing/peach/peach_6.csv#0:128,testing/peach/peach_6.csv,fruits,vegetables,recognize,0.9999999999902474,1.8519359260835088e-07,0.00043034125134193765,0.9995696587486581,True,False,outer-1-fruits,closed_set,fruits,True
testing/peach/peach_6.csv#128:256,testing/peach/peach_6.csv,fruits,vegetables,recognize,0.9999998297210874,2.1704177142935077e-07,0.0004658773813695122,0.9995341226186305,True,False,outer-1-fruits,closed_set,fruits,True
testing/peach/peach_6.csv#256:384,testing/peach/peach_6.csv,fruits,vegetables,recognize,0.9999999974457472,1.1970493160344376e-12,1.0940974878761359e-06,0.9999989059025122,True,False,outer-1-fruits,closed_set,fruits,True
testing/peach/peach_6.csv#384:512,testing/peach/peach_6.csv,fruits,vegetables,recognize,1.0,1.127439937810575e-11,3.357737240777746e-06,0.9999966422627592,True,False,outer-1-fruits,closed_set,fruits,True
testing/pear/pear_6.csv#0:128,testing/pear/pear_6.csv,fruits,vegetables,recognize,0.9534004965628884,0.2804718945752293,0.5171093149034909,0.4828906850965091,True,False,outer-1-fruits,closed_set,fruits,True
testing/pear/pear_6.csv#128:256,testing/pear/pear_6.csv,fruits,vegetables,recognize,0.9527547002906445,0.4049585225621223,0.6211490447499834,0.37885095525001655,True,False,outer-1-fruits,closed_set,fruits,True
testing/pear/pear_6.csv#256:384,testing/pear/pear_6.csv,fruits,vegetables,recognize,0.9377487831103598,0.4010826669770443,0.6132819766505299,0.38671802334947014,True,False,outer-1-fruits,closed_set,fruits,True
testing/pear/pear_6.csv#384:512,testing/pear/pear_6.csv,fruits,vegetables,recognize,0.956117902294904,0.32556824084233194,0.5579261810383275,0.4420738189616725,True,False,outer-1-fruits,closed_set,fruits,True
testing/pineapple/pineapple_6.csv#0:128,testing/pineapple/pineapple_6.csv,fruits,vegetables,recognize,0.9999999854241903,0.012796314614894956,0.11312079573791156,0.8868792042620884,True,False,outer-1-fruits,closed_set,fruits,True
testing/pineapple/pineapple_6.csv#128:256,testing/pineapple/pineapple_6.csv,fruits,vegetables,recognize,0.9999997716420319,0.01589808287281119,0.12608758559968258,0.8739124144003174,True,False,outer-1-fruits,closed_set,fruits,True
testing/pineapple/pineapple_6.csv#256:384,testing/pineapple/pineapple_6.csv,fruits,vegetables,recognize,0.999999877355361,0.028705809203142352,0.1694278775247118,0.8305721224752882,True,False,outer-1-fruits,closed_set,fruits,True
testing/pineapple/pineapple_6.csv#384:512,testing/pineapple/pineapple_6.csv,fruits,vegetables,recognize,0.9999989633563556,0.010070841286363222,0.10035352931755619,0.8996464706824439,True,False,outer-1-fruits,closed_set,fruits,True
testing/strawberry/strawberry_6.csv#0:128,testing/strawberry/strawberry_6.csv,fruits,nuts,recognize,0.7476349523334367,0.518610475155879,0.6226807511661064,0.37731924883389356,True,False,outer-1-fruits,closed_set,fruits,True
testing/strawberry/strawberry_6.csv#128:256,testing/strawberry/strawberry_6.csv,fruits,nuts,recognize,0.5307028980288383,0.4692483994737036,0.4990305456543602,0.5009694543456398,True,False,outer-1-fruits,closed_set,fruits,True
testing/strawberry/strawberry_6.csv#256:384,testing/strawberry/strawberry_6.csv,fruits,spices,recognize,0.5647826072266071,0.5148251463178471,0.3882424591775424,0.6117575408224576,False,False,outer-1-fruits,closed_set,fruits,True
testing/strawberry/strawberry_6.csv#384:512,testing/strawberry/strawberry_6.csv,fruits,nuts,recognize,0.611831191553321,0.5407613054659706,0.5751996469654465,0.42480035303455355,True,False,outer-1-fruits,closed_set,fruits,True
testing/strawberry/strawberry_6.csv#512:640,testing/strawberry/strawberry_6.csv,fruits,nuts,recognize,0.5153044554806478,0.5042606005621326,0.5097526205847442,0.49024737941525576,True,False,outer-1-fruits,closed_set,fruits,True
testing/allspice/allspice_6.csv#0:128,testing/allspice/allspice_6.csv,spices,spices,recognize,0.9986982289833909,0.25338979684889285,0.9986982289833909,0.00130177101660911,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/allspice/allspice_6.csv#128:256,testing/allspice/allspice_6.csv,spices,spices,recognize,0.9816472960655336,0.26453135628543484,0.9816472960655336,0.01835270393446642,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/allspice/allspice_6.csv#256:384,testing/allspice/allspice_6.csv,spices,spices,recognize,0.999732362779906,0.09331133105942938,0.999732362779906,0.00026763722009404134,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/allspice/allspice_6.csv#384:512,testing/allspice/allspice_6.csv,spices,spices,recognize,0.998752850714126,0.25200180491020974,0.998752850714126,0.001247149285873994,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/almond/almond_6.csv#0:128,testing/almond/almond_6.csv,nuts,nuts,recognize,0.7636370816984206,0.5547299389599963,0.7636370816984206,0.2363629183015794,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/almond/almond_6.csv#128:256,testing/almond/almond_6.csv,nuts,nuts,abstain_unknown,0.6875372617123957,0.45342245172373186,0.6875372617123957,0.3124627382876043,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/almond/almond_6.csv#256:384,testing/almond/almond_6.csv,nuts,nuts,recognize,0.7555541419989887,0.4626765257637417,0.7555541419989887,0.24444585800101126,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/almond/almond_6.csv#384:512,testing/almond/almond_6.csv,nuts,nuts,recognize,0.8934271168044817,0.5164021536167323,0.8934271168044817,0.10657288319551828,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/asparagus/asparagus_6.csv#0:128,testing/asparagus/asparagus_6.csv,vegetables,vegetables,recognize,0.846106099616558,0.24667792449107215,0.846106099616558,0.15389390038344197,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/asparagus/asparagus_6.csv#128:256,testing/asparagus/asparagus_6.csv,vegetables,nuts,abstain_unknown,0.49947933859525956,0.5581197775135762,0.49947933859525956,0.5005206614047404,False,False,outer-1-fruits,confidence_threshold,fruits,False
testing/asparagus/asparagus_6.csv#256:384,testing/asparagus/asparagus_6.csv,vegetables,vegetables,recognize,0.9901018688422586,0.1213780598884158,0.9901018688422586,0.009898131157741408,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/asparagus/asparagus_6.csv#384:512,testing/asparagus/asparagus_6.csv,vegetables,nuts,recognize,0.7403507961263125,0.2110647112479545,0.7403507961263125,0.2596492038736875,False,False,outer-1-fruits,confidence_threshold,fruits,False
testing/avocado/avocado_6.csv#0:128,testing/avocado/avocado_6.csv,vegetables,vegetables,recognize,0.9963321647639508,0.24265742494702477,0.9963321647639508,0.0036678352360491884,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/avocado/avocado_6.csv#128:256,testing/avocado/avocado_6.csv,vegetables,vegetables,recognize,0.9823509227362126,0.30756153897003946,0.9823509227362126,0.017649077263787394,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/avocado/avocado_6.csv#256:384,testing/avocado/avocado_6.csv,vegetables,vegetables,recognize,0.9879100110387792,0.3241880952436648,0.9879100110387792,0.012089988961220821,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/avocado/avocado_6.csv#384:512,testing/avocado/avocado_6.csv,vegetables,vegetables,recognize,0.9972238062206985,0.3410810626486016,0.9972238062206985,0.0027761937793014946,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/brazil_nut/brazil_nut_6.csv#0:128,testing/brazil_nut/brazil_nut_6.csv,nuts,nuts,recognize,0.8524515526523593,0.500470808479729,0.8524515526523593,0.14754844734764072,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/brazil_nut/brazil_nut_6.csv#128:256,testing/brazil_nut/brazil_nut_6.csv,nuts,nuts,abstain_unknown,0.4350043889048714,0.5356406909700647,0.4350043889048714,0.5649956110951286,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/brazil_nut/brazil_nut_6.csv#256:384,testing/brazil_nut/brazil_nut_6.csv,nuts,nuts,abstain_unknown,0.6401435049853155,0.47367056402614305,0.6401435049853155,0.35985649501468453,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/brazil_nut/brazil_nut_6.csv#384:512,testing/brazil_nut/brazil_nut_6.csv,nuts,nuts,recognize,0.7704705793251658,0.48722748478208305,0.7704705793251658,0.22952942067483417,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/broccoli/broccoli_6.csv#0:128,testing/broccoli/broccoli_6.csv,vegetables,vegetables,recognize,0.9999834123396889,0.15172209307954584,0.9999834123396889,1.658766031109593e-05,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/broccoli/broccoli_6.csv#128:256,testing/broccoli/broccoli_6.csv,vegetables,vegetables,recognize,0.9995595839913273,0.29082472846251206,0.9995595839913273,0.00044041600867272823,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/broccoli/broccoli_6.csv#256:384,testing/broccoli/broccoli_6.csv,vegetables,vegetables,recognize,0.9992784170856044,0.21531313785961623,0.9992784170856044,0.0007215829143956132,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/broccoli/broccoli_6.csv#384:512,testing/broccoli/broccoli_6.csv,vegetables,vegetables,recognize,0.999961832534738,0.163146747439234,0.999961832534738,3.8167465261973454e-05,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/brussel_sprouts/brussel_sprouts_6.csv#0:128,testing/brussel_sprouts/brussel_sprouts_6.csv,vegetables,nuts,abstain_unknown,0.41989913222912323,0.20454394647152854,0.41989913222912323,0.5801008677708768,False,False,outer-1-fruits,confidence_threshold,fruits,False
testing/brussel_sprouts/brussel_sprouts_6.csv#128:256,testing/brussel_sprouts/brussel_sprouts_6.csv,vegetables,nuts,abstain_unknown,0.6444718750522186,0.45295038531762744,0.6444718750522186,0.3555281249477814,False,False,outer-1-fruits,confidence_threshold,fruits,False
testing/brussel_sprouts/brussel_sprouts_6.csv#256:384,testing/brussel_sprouts/brussel_sprouts_6.csv,vegetables,nuts,abstain_unknown,0.467439967059455,0.3726845024004818,0.467439967059455,0.532560032940545,False,False,outer-1-fruits,confidence_threshold,fruits,False
testing/brussel_sprouts/brussel_sprouts_6.csv#384:512,testing/brussel_sprouts/brussel_sprouts_6.csv,vegetables,nuts,abstain_unknown,0.5467661255580684,0.3875321133184079,0.5467661255580684,0.45323387444193164,False,False,outer-1-fruits,confidence_threshold,fruits,False
testing/cabbage/cabbage_6.csv#0:128,testing/cabbage/cabbage_6.csv,vegetables,vegetables,recognize,0.8948985490199151,0.35627291712535925,0.8948985490199151,0.10510145098008494,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/cabbage/cabbage_6.csv#128:256,testing/cabbage/cabbage_6.csv,vegetables,vegetables,recognize,0.9371027858997643,0.588076712919125,0.9371027858997643,0.06289721410023574,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/cabbage/cabbage_6.csv#256:384,testing/cabbage/cabbage_6.csv,vegetables,vegetables,recognize,0.9143516703739076,0.6036672754178566,0.9143516703739076,0.08564832962609237,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/cabbage/cabbage_6.csv#384:512,testing/cabbage/cabbage_6.csv,vegetables,vegetables,recognize,0.9689837206154323,0.5474384417121614,0.9689837206154323,0.031016279384567746,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/cabbage/cabbage_6.csv#512:640,testing/cabbage/cabbage_6.csv,vegetables,vegetables,recognize,0.9103983223334513,0.39666610157692855,0.9103983223334513,0.0896016776665487,True,False,outer-1-fruits,confidence_threshold,fruits,False
testing/cashew/cashew_6.csv#0:128,testing/cashew/cashew_6.csv,nuts,nuts,recognize,0.9756672430597897,0.03423807053177311,0.9756672430597897,0.02433275694021031,False,False,outer-1-fruits,confidence_threshold,fruits,False
